CODEREG,NOM_REGION,CODEDIST,NOM_DISTRI,CODECOM,NOM_COMMUN,ETAT_COMMU,SOURCE,HECTARES,MIS_A_JOUR
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320221",Mahafasa Centre,,terrain,6018.859,"2002"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320222",Mahavelo,,,2397.273,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320511",Manambidala,,commune,22831.934,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320211",Beretra,,,7391.717,"2000"
"34",IHOROMBE,"3402",IHOSY,"340209",Ilakaka,,,159663.943,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320208",Anosivelo,,terrain,9260.952,"2002"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320223",Maheriraty,,,4791.760,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320231",Vohimasy,,,8934.111,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320205",Ambohimandroso,nouvelle,commune,4720.983,"2006"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320204",Ambohigogo,,terrain,10266.067,"2002"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320508",Mahatsinjo,,,17754.440,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320516",Vondrozo,,terrain,12143.453,"2002"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320229",Tovona,,terrain,17280.593,"2002"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320215",Farafangana,,terrain,2721.728,"2002"
"34",IHOROMBE,"3401",IAKORA,"340102",Iakora,,terrain,218901.946,"2003"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320213",Etrotroka,,,20438.803,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320232",Vohitromby,,,4540.770,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320219",Ivandrika,,commune,4124.237,"2004"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320515",Vohimary,,,49607.785,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320502",Anandravy,,commune,13874.818,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320217",Iabohazo,nouvelle,commune,7922.567,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320224",Manambotra Atsimo,,,9957.923,"2000"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320305",Soakibany,,,60755.538,"2000"
"32",ATSIMO ATSINANANA,"3205",VONDROZO,"320504",Antokonala,,commune,12989.885,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320203",Ambalavato_Antevato,,commune,6927.327,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320207",Ankarana-Miraihina,,commune,23472.519,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320218",Ihorombe,nouvelle,commune,7863.013,"2006"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320412",Iara,,,21045.188,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320216",Fenoarivo,,,11010.450,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320212",Efatsy Anandroza,,,5008.660,"2000"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320303",Ivondro,,terrain,70268.832,"2004"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320210",Antseranambe,,,5317.186,"2000"
"32",ATSIMO ATSINANANA,"3202",FARAFANGANA,"320220",Mahabo Mananivo,nouvelle,commune,8495.155,"2006"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320414",Karimbary,,,19223.750,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320406",Anilobe,,,8502.049,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320408",Bema,nouvelle,commune,4983.206,"2006"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320415",Lohafary,,,21919.056,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320416",Lopary,,,9805.164,"2000"
"34",IHOROMBE,"3401",IAKORA,"340101",Begogo,,terrain,163902.573,"2003"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320423",Soamanova,,,6560.309,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320429",Vohitrambo,,terrain,8422.826,"2002"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320409",Bevata,,,23816.012,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320425",Tsiately,,terrain,9818.213,"2002"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320306",Maliorano,nouvelle,commune,31053.501,"2004"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320301",Andranolalina,,,40728.678,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320405",Ampataka,,,12034.916,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320421",Ranomena,,,37978.119,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320404",Ampasimalemy,nouvelle,commune,4438.893,"2006"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320426",Vangaindrano,,terrain,6673.685,"2002"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320424",Tsianofana,,,10451.256,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320402",Ambongo,,terrain,13747.163,"2002"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320410",Vohipaho,,,29287.627,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320407",Bekaraoka,,,5872.560,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320420",Matanga,,terrain,10444.551,"2002"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320401",Ambatolava,,,17849.241,"2000"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320304",Midongy atsimo,,terrain,37649.894,"2004"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320419",Masianaka Nosibe,,,9399.624,"2000"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320107",Ranotsara Sud,,,56067.422,"2000"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320104",Beharena,,,41927.912,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320418",Marokibo,,,8774.257,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320427",Vatanato,,,19934.962,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320428",Vohimalaza,,,15459.594,"2000"
"32",ATSIMO ATSINANANA,"3203",MIDONGY_ATM,"320302",Ankazovelo,,,23875.404,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320413",Isahara,,,35868.830,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320417",Manambondro,,terrain,12913.736,"2002"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320105",Bekofafa Atsimo,nouvelle,commune,54640.371,"2006"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320102",Antondabe,,commune,21628.821,"2004"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320103",Befotaka Sud,,commune,42176.918,"2004"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320411",Fenoambany,,,29250.477,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320403",Amparihy Est,,,41995.354,"2000"
"32",ATSIMO ATSINANANA,"3204",VANGAINDRANO,"320422",Sandravinany,,,32868.182,"2000"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320101",Antaninarenina,,,34179.596,"2000"
"32",ATSIMO ATSINANANA,"3201",BEFOTAKA,"320106",Marovitsika Sud,,,70963.755,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210404",Andranovondronina,,,45354.717,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210404",Andranovondronina,,,73.728,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210404",Andranovondronina,,,144.954,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210404",Andranovondronina,,,266.216,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210417",Mangoaka,,commune,292.782,"2004"
"21",DIANA,"2104",ANTSIRANANA II,"210419",Ramena,,commune,15031.849,"2004"
"21",DIANA,"2103",ANTSIRANANA I,"210301",Antsiranana I,,,2818.200,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210409",Antsahampano,,,25848.724,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210417",Mangoaka,,commune,22395.201,"2004"
"21",DIANA,"2104",ANTSIRANANA II,"210417",Mangoaka,,commune,46.584,"2004"
"21",DIANA,"2103",ANTSIRANANA I,"210301",Antsiranana I,,,4183.952,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210408",Antanamitarana Sud,nouvelle,commune,6424.150,"2005"
"21",DIANA,"2104",ANTSIRANANA II,"210403",Andranofanjava,,commune,34041.305,"2004"
"21",DIANA,"2104",ANTSIRANANA II,"210416",Mahavanona,,,30776.789,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210415",Mahalina,,,210.246,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210415",Mahalina,,,31864.439,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210416",Mahavanona,,,282.707,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210421",Sakaramy,nouvelle,commune,3937.347,"2006"
"21",DIANA,"2104",ANTSIRANANA II,"210402",Andrafiabe,,commune,20158.913,"2004"
"21",DIANA,"2104",ANTSIRANANA II,"210415",Mahalina,,,138.613,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210414",Joffreville,,,12582.666,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210406",Ankarongana,,,86916.260,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210407",Anketrakabe,,,9407.970,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210415",Mahalina,,,96.407,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210412",Bobakilandy,nouvelle,commune,21677.870,"2006"
"21",DIANA,"2104",ANTSIRANANA II,"210410",Antsalaka Sud,,,14836.916,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210418",Mosorolava,,,35948.846,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210420",Sadjoavato,,,12082.642,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210406",Ankarongana,,,520.026,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210406",Ankarongana,,,328.208,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210405",Anivorano Nord,,,81930.571,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210406",Ankarongana,,,306.907,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210411",Antsoha,nouvelle,commune,23481.776,"2006"
"21",DIANA,"2104",ANTSIRANANA II,"210401",Ambondrona,nouvelle,commune,16074.759,"2006"
"21",DIANA,"2104",ANTSIRANANA II,"210418",Mosorolava,,,410.394,"2000"
"22",SAVA,"2204",VOHIMARINA,"220405",Ampisikinana,,,63394.386,"2000"
"21",DIANA,"2104",ANTSIRANANA II,"210413",Bobasakoa,,commune,9188.796,"2004"
"22",SAVA,"2204",VOHIMARINA,"220405",Ampisikinana,,,262.183,"2000"
"22",SAVA,"2204",VOHIMARINA,"220415",Maromokotra-Loky,,,61360.420,"2000"
"21",DIANA,"2102",AMBILOBE,"210210",Antsohimbondrona,,commune,2922.368,"2004"
"21",DIANA,"2102",AMBILOBE,"210210",Antsohimbondrona,,commune,72.799,"2004"
"21",DIANA,"2102",AMBILOBE,"210209",Antsaravibe,,commune,38387.257,"2004"
"21",DIANA,"2102",AMBILOBE,"210215",Tanambao Marivorahona,,commune,57643.723,"2004"
"22",SAVA,"2204",VOHIMARINA,"220417",Nosibe,,commune,58193.499,"2004"
"21",DIANA,"2102",AMBILOBE,"210210",Antsohimbondrona,,commune,43.142,"2004"
"21",DIANA,"2102",AMBILOBE,"210212",Betsiaka,,,84333.992,"2000"
"21",DIANA,"2102",AMBILOBE,"210210",Antsohimbondrona,,commune,17350.334,"2004"
"22",SAVA,"2204",VOHIMARINA,"220413",Daraina,,commune,57069.638,"2004"
"21",DIANA,"2102",AMBILOBE,"210204",Ambilobe,,commune,14745.128,"2004"
"21",DIANA,"2102",AMBILOBE,"210214",Mantaly,,commune,11652.040,"2004"
"21",DIANA,"2102",AMBILOBE,"210205",Ambodibonara,,,7140.990,"2000"
"21",DIANA,"2102",AMBILOBE,"210206",Ampondralava,,,2990.993,"2000"
"21",DIANA,"2102",AMBILOBE,"210201",Ambakirano,,,127243.731,"2000"
"21",DIANA,"2102",AMBILOBE,"210208",Anjiabe Ambony,,,4041.176,"2000"
"21",DIANA,"2105",NOSY_BE,"210505",Bemanondrobe,nouvelle,commune,10209.366,"2006"
"22",SAVA,"2204",VOHIMARINA,"220419",Vohimarina,nouvelle,commune,42601.905,"2006"
"21",DIANA,"2102",AMBILOBE,"210203",Ambatobenanjavy,,commune,41504.834,"2004"
"21",DIANA,"2105",NOSY_BE,"210503",Dzamandzary,nouvelle,commune,7113.621,"2006"
"21",DIANA,"2102",AMBILOBE,"210211",Beramanja,,,65214.594,"2000"
"21",DIANA,"2105",NOSY_BE,"210503",Dzamandzary,nouvelle,commune,17.617,"2006"
"21",DIANA,"2105",NOSY_BE,"210503",Dzamandzary,nouvelle,commune,597.025,"2006"
"22",SAVA,"2204",VOHIMARINA,"220412",Bobakindro,,,124900.031,"2000"
"21",DIANA,"2105",NOSY_BE,"210502",Ambatozavavy,nouvelle,commune,5727.698,"2006"
"21",DIANA,"2101",AMBANJA,"210111",Antafiambotry,,,1709.190,"2000"
"21",DIANA,"2105",NOSY_BE,"210506",Antsirambozaha Hell_Ville,nouvelle,commune,5598.363,"2006"
"21",DIANA,"2105",NOSY_BE,"210503",Dzamandzary,nouvelle,commune,138.635,"2006"
"21",DIANA,"2101",AMBANJA,"210111",Antafiambotry,,,6623.410,"2000"
"22",SAVA,"2204",VOHIMARINA,"220406",Ampondra,,,34328.217,"2000"
"21",DIANA,"2102",AMBILOBE,"210202",Ambarakaraka,,commune,40539.060,"2004"
"21",DIANA,"2105",NOSY_BE,"210504",Ampangorinana,nouvelle,commune,81.903,"2006"
"21",DIANA,"2105",NOSY_BE,"210504",Ampangorinana,nouvelle,commune,0.745,"2006"
"21",DIANA,"2105",NOSY_BE,"210504",Ampangorinana,nouvelle,commune,2477.658,"2006"
"21",DIANA,"2101",AMBANJA,"210121",Maherivaratra,,,18608.930,"2000"
"22",SAVA,"2204",VOHIMARINA,"220414",Fanambana,,commune,57846.705,"2004"
"21",DIANA,"2101",AMBANJA,"210113",Antsakoamanondro,,,19213.308,"2000"
"21",DIANA,"2101",AMBANJA,"210117",Bemanevika_Ouest,,,43550.345,"2000"
"22",SAVA,"2204",VOHIMARINA,"220416",Milanoa,,,48791.050,"2000"
"21",DIANA,"2101",AMBANJA,"210101",Ambalahonko,,,4394.317,"2000"
"21",DIANA,"2102",AMBILOBE,"210207",Anaborano Ifasy,,,70910.461,"2000"
"21",DIANA,"2101",AMBANJA,"210113",Antsakoamanondro,,,65.927,"2000"
"21",DIANA,"2101",AMBANJA,"210113",Antsakoamanondro,,,52.269,"2000"
"21",DIANA,"2101",AMBANJA,"210103",Ambanja,,terrain,8985.413,"2003"
"21",DIANA,"2101",AMBANJA,"210101",Ambalahonko,,,57.350,"2000"
"21",DIANA,"2101",AMBANJA,"210106",Ambohimena,nouvelle,commune,6247.645,"2006"
"21",DIANA,"2101",AMBANJA,"210101",Ambalahonko,,,71.857,"2000"
"21",DIANA,"2101",AMBANJA,"210117",Bemanevika_Ouest,,,137.166,"2000"
"21",DIANA,"2102",AMBILOBE,"210213",Manambato,,,213482.077,"2000"
"21",DIANA,"2101",AMBANJA,"210108",Ankatafa,,,4773.046,"2000"
"22",SAVA,"2204",VOHIMARINA,"220407",Andrafainkona,,,28426.887,"2000"
"21",DIANA,"2101",AMBANJA,"210108",Ankatafa,,,48.872,"2000"
"21",DIANA,"2101",AMBANJA,"210102",Ambaliha,nouvelle,commune,15509.972,"2006"
"21",DIANA,"2101",AMBANJA,"210118",Benavony,,commune,5490.513,"2004"
"22",SAVA,"2204",VOHIMARINA,"220401",Ambalasatrana,,,22951.501,"2000"
"21",DIANA,"2101",AMBANJA,"210114",Antsatsaka,,terrain,4280.577,"2004"
"21",DIANA,"2101",AMBANJA,"210104",Ambodimanga_Ramena,,,58643.744,"2000"
"21",DIANA,"2101",AMBANJA,"210110",Anorotsangana,,,63465.722,"2000"
"21",DIANA,"2101",AMBANJA,"210112",Antranokarany,,commune,9661.026,"2005"
"22",SAVA,"2204",VOHIMARINA,"220418",Tsarabaria,,commune,41296.069,"2004"
"21",DIANA,"2101",AMBANJA,"210102",Ambaliha,,commune,64.595,"2004"
"22",SAVA,"2204",VOHIMARINA,"220402",Ambinanin'Andravory,,commune,20786.635,"2004"
"21",DIANA,"2101",AMBANJA,"210112",Antranokarany,,commune,116.292,"2005"
"22",SAVA,"2204",VOHIMARINA,"220403",Amboriala,,,35999.224,"2000"
"21",DIANA,"2101",AMBANJA,"210112",Antranokarany,,commune,165.102,"2005"
"21",DIANA,"2101",AMBANJA,"210112",Antranokarany,,commune,126.266,"2005"
"21",DIANA,"2101",AMBANJA,"210119",Njangoa,,,51168.733,"2000"
"22",SAVA,"2204",VOHIMARINA,"220408",Andravory,,,33273.710,"2000"
"21",DIANA,"2101",AMBANJA,"210107",Ambohitrandriana,nouvelle,commune,65611.431,"2006"
"21",DIANA,"2101",AMBANJA,"210116",Bemanevika,,terrain,11833.296,"2003"
"21",DIANA,"2101",AMBANJA,"210109",Ankingameloka,,commune,15008.197,"2004"
"21",DIANA,"2101",AMBANJA,"210115",Antsirabe,,commune,19679.888,"2004"
"22",SAVA,"2204",VOHIMARINA,"220409",Antsahavaribe,,,12113.585,"2000"
"21",DIANA,"2101",AMBANJA,"210120",Maevatanana,,commune,10219.065,"2004"
"22",SAVA,"2204",VOHIMARINA,"220404",Ampanefena,,commune,9622.487,"2004"
"22",SAVA,"2203",SAMBAVA,"220326",Tanambaon'i Daoud,,,28214.580,"2000"
"21",DIANA,"2101",AMBANJA,"210105",Ambohimarina,,,15795.463,"2000"
"22",SAVA,"2204",VOHIMARINA,"220411",Belambo,,,15969.664,"2000"
"22",SAVA,"2204",VOHIMARINA,"220410",Antsirabe Nord,,commune,45203.329,"2004"
"21",DIANA,"2101",AMBANJA,"210123",Marovato,,commune,10886.915,"2004"
"22",SAVA,"2203",SAMBAVA,"220318",Bevonotra,,,101880.697,"2000"
"22",SAVA,"2203",SAMBAVA,"220315",Antsahavaribe,,terrain,29346.935,"2001"
"21",DIANA,"2101",AMBANJA,"210110",Anorotsangana,,,51.159,"2000"
"21",DIANA,"2101",AMBANJA,"210110",Anorotsangana,,,56.631,"2000"
"21",DIANA,"2101",AMBANJA,"210122",Marotolana,,,139276.283,"2000"
"22",SAVA,"2203",SAMBAVA,"220314",Antindra,,terrain,17443.404,"2001"
"22",SAVA,"2203",SAMBAVA,"220312",Anjialava,,,7398.937,"2000"
"22",SAVA,"2203",SAMBAVA,"220311",Anjangoveratra,,,17964.691,"2000"
"22",SAVA,"2203",SAMBAVA,"220317",Bemanevika,,terrain,14214.103,"2001"
"22",SAVA,"2203",SAMBAVA,"220301",Ambatoafo,,,23220.984,"2000"
"22",SAVA,"2203",SAMBAVA,"220302",Amboahangibe,,,9987.176,"2000"
"22",SAVA,"2203",SAMBAVA,"220321",Marogaona,,terrain,9627.293,"2001"
"22",SAVA,"2201",ANDAPA,"220107",Anjialavabe,,,20954.038,"2000"
"22",SAVA,"2203",SAMBAVA,"220310",Andrembona,nouvelle,commune,15138.452,"2006"
"22",SAVA,"2201",ANDAPA,"220115",Doany,,,146537.710,"2000"
"22",SAVA,"2203",SAMBAVA,"220324",Nosiarina,,,6957.635,"2000"
"22",SAVA,"2203",SAMBAVA,"220325",Sambava,,terrain,12329.124,"2001"
"22",SAVA,"2203",SAMBAVA,"220307",Analamaho,,,7070.751,"2000"
"22",SAVA,"2203",SAMBAVA,"220313",Anjinjaomby,,,5905.564,"2000"
"22",SAVA,"2203",SAMBAVA,"220308",Andrahanjo,,commune,27345.788,"2004"
"22",SAVA,"2203",SAMBAVA,"220306",Ambohimitsinjo,,terrain,8354.594,"2001"
"22",SAVA,"2203",SAMBAVA,"220305",Ambohimalaza,,,11931.338,"2000"
"22",SAVA,"2203",SAMBAVA,"220319",Farahalana,,terrain,27916.046,"2001"
"22",SAVA,"2203",SAMBAVA,"220309",Andratamarina,nouvelle,commune,12149.627,"2006"
"22",SAVA,"2203",SAMBAVA,"220304",Ambodivoara,,terrain,9024.473,"2001"
"22",SAVA,"2203",SAMBAVA,"220323",Morafeno,,,9000.783,"2000"
"22",SAVA,"2203",SAMBAVA,"220320",Maroambihy,,terrain,22890.382,"2001"
"22",SAVA,"2203",SAMBAVA,"220303",Ambodiampana,,,20164.029,"2000"
"22",SAVA,"2203",SAMBAVA,"220322",Marojala,,,12198.589,"2000"
"22",SAVA,"2203",SAMBAVA,"220316",Antsambaharo,,,10930.994,"2000"
"22",SAVA,"2201",ANDAPA,"220101",Ambalamanasy II,,terrain,12950.234,"2001"
"22",SAVA,"2201",ANDAPA,"220116",Marovato,,,8696.091,"2000"
"22",SAVA,"2201",ANDAPA,"220102",Ambodiangezoka,,terrain,27679.448,"2001"
"22",SAVA,"2201",ANDAPA,"220113",Belaoka Marovato,nouvelle,commune,9779.063,"2006"
"22",SAVA,"2202",ANTALAHA,"220202",Ambinanifaho,,,15566.405,"2000"
"22",SAVA,"2202",ANTALAHA,"220213",Lanjarivo,,,22180.248,"2000"
"22",SAVA,"2201",ANDAPA,"220114",Betsakotsako Andranotsara,,,2640.245,"2000"
"22",SAVA,"2202",ANTALAHA,"220212",Antsambalahy,,,31848.141,"2000"
"22",SAVA,"2201",ANDAPA,"220112",Belaoka Lokoho,,,1669.878,"2000"
"22",SAVA,"2201",ANDAPA,"220105",Andrakata,,terrain,19643.587,"2001"
"22",SAVA,"2201",ANDAPA,"220106",Andranomena,,,1127.375,"2000"
"22",SAVA,"2201",ANDAPA,"220117",Matsohely,,,1673.861,"2000"
"22",SAVA,"2201",ANDAPA,"220111",Bealampona,,,11702.147,"2000"
"22",SAVA,"2201",ANDAPA,"220108",Ankiakabe Avaratra,,,2827.945,"2000"
"22",SAVA,"2201",ANDAPA,"220104",Andapa,,terrain,4430.834,"2001"
"22",SAVA,"2201",ANDAPA,"220109",Anoviara,,terrain,26655.472,"2001"
"22",SAVA,"2202",ANTALAHA,"220204",Ampahana,,,20093.496,"2000"
"22",SAVA,"2201",ANDAPA,"220118",Tanandava,,terrain,16868.307,"2001"
"22",SAVA,"2201",ANDAPA,"220103",Ambodimanga I,,,27827.763,"2000"
"22",SAVA,"2202",ANTALAHA,"220215",Sarahandrano,,,20464.074,"2000"
"22",SAVA,"2202",ANTALAHA,"220211",Antsahanoro,,,13458.847,"2000"
"22",SAVA,"2201",ANDAPA,"220110",Ambinany Antsahamena,,,58315.027,"2000"
"22",SAVA,"2202",ANTALAHA,"220209",Antananambo,,terrain,30729.358,"2001"
"22",SAVA,"2202",ANTALAHA,"220207",Andampy,nouvelle,commune,29457.640,"2006"
"22",SAVA,"2202",ANTALAHA,"220208",Antalaha,,terrain,6807.374,"2001"
"22",SAVA,"2202",ANTALAHA,"220210",Antombana,,terrain,25044.272,"2001"
"22",SAVA,"2202",ANTALAHA,"220206",Ampohibe,,terrain,39334.011,"2001"
"22",SAVA,"2202",ANTALAHA,"220214",Marofinaritra,,,86700.207,"2000"
"22",SAVA,"2202",ANTALAHA,"220201",Ambalabe,,terrain,32483.701,"2001"
"22",SAVA,"2202",ANTALAHA,"220203",Ambohitralanana,,terrain,109218.852,"2001"
"22",SAVA,"2202",ANTALAHA,"220205",Ampanavoana,nouvelle,commune,116792.084,"2006"
"22",SAVA,"2202",ANTALAHA,"220216",Vinanivao,,terrain,78410.287,"2001"
"11",ANALAMANGA,"1104",ANKAZOBE,"110406",Fiadanana,,terrain,208989.252,"2004"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120102",Ambohitromby,,terrain,126268.622,"2004"
"11",ANALAMANGA,"1104",ANKAZOBE,"110413",Tsaramasoandro,,,83664.346,"2000"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110317",Marotsipoy,,,89163.908,"2000"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120106",Mahajeby,nouvelle,commune,87658.501,"2006"
"11",ANALAMANGA,"1104",ANKAZOBE,"110408",Kiangara,,terrain,83368.522,"2002"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110308",Amparatanjona Ambony,nouvelle,commune,31809.387,"2006"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110304",Ambohibary,,terrain,51631.366,"2002"
"12",BONGOLAVA,"1202",TSIROANOMANDIDY,"120210",Fierenana,,terrain,200780.257,"2002"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120103",Fenoarivobe,,terrain,210600.799,"2004"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120105",Kiranomena,,terrain,159941.607,"2004"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110303",Amboasary,,commune,17437.725,"2004"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120101",Ambatomainty,,,50998.163,"2000"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110315",Betatao,,terrain,34382.829,"2004"
"11",ANALAMANGA,"1104",ANKAZOBE,"110412",Talata Angavo,,commune,55834.492,"2004"
"12",BONGOLAVA,"1201",FENOARIVOBE,"120108",Tsinjoarivo,,,51258.368,"2000"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110314",Beronono,,,26788.288,"2000"
"11",ANALAMANGA,"1104",ANKAZOBE,"110403",Ankazobe,,terrain,41767.526,"2002"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110305",Ambohimarina Marovazaha,nouvelle,commune,12098.510,"2006"
"11",ANALAMANGA,"1104",ANKAZOBE,"110402",Ambolotarakely,,,48496.633,"2000"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110302",Ambatomanoina,,terrain,19365.539,"2002"
"11",ANALAMANGA,"1104",ANKAZOBE,"110410",Miarinarivo Sud,nouvelle,commune,31449.481,"2006"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110306",Ambohimirary,nouvelle,commune,9397.124,"2006"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110307",Ambongamarina,,terrain,25950.412,"2004"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110311",Anjozorobe,,terrain,34008.601,"2002"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110310",Androvakely,nouvelle,commune,13749.231,"2006"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110312",Antanetibe,,,11893.334,"2000"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110313",Belanitra,nouvelle,commune,2520.227,"2006"
"11",ANALAMANGA,"1103",ANJOZOROBE,"110309",Analaroa,,,16554.587,"2000"
"11",ANALAMANGA,"1104",ANKAZOBE,"110401",Ambohitromby,,commune,19430.699,"2005"
"11",ANALAMANGA,"1104",ANKAZOBE,"110405",Antotohazo,,terrain,19732.930,"2002"
